review_id,booking_id,reviewer_id,reviewee_id,rating,comment,created_at
1479,1459,385,198,4,"Nice driver, took a slightly longer route.",2016-09-25 19:41:00
1480,2201,297,354,3,Got there fine but driver was quiet.,2017-07-29 18:25:00
1481,172,701,55,5,"Comfortable car, great conversation.",2015-09-13 20:39:00
1482,2751,905,551,5,Very professional and courteous.,2018-02-11 09:05:00
1483,2225,973,363,5,"Comfortable car, great conversation.",2017-08-14 13:58:00
1484,1732,312,360,4,"Good ride overall, no complaints.",2016-11-11 16:23:00
1485,2550,590,474,5,Best Uber experience I've had.,2017-12-20 15:33:00
1486,1034,178,167,4,"Good experience, car was clean.",2016-06-13 10:41:00
1487,312,713,105,5,Driver was super friendly and on time.,2015-10-31 07:38:00
1488,1601,736,238,3,Driver seemed distracted at times.,2016-11-03 13:42:00
1489,6,535,2,4,Driver was friendly and mostly on time.,2015-05-12 18:12:00
1490,4,419,1,4,"Solid ride, arrived safely.",2015-05-12 07:55:00
1491,403,742,426,4,Driver was friendly and mostly on time.,2016-01-13 03:54:00
1492,1777,316,242,5,Driver was super friendly and on time.,2016-11-27 04:02:00
1493,2602,631,494,4,Driver was friendly and mostly on time.,2018-01-06 17:47:00
1494,1244,663,440,4,"Good ride overall, no complaints.",2016-08-01 23:19:00
1495,2236,99,115,4,"Comfortable trip, would ride again.",2017-08-19 10:59:00
1496,2209,183,240,5,Perfect ride from start to finish.,2017-08-08 12:04:00
1497,865,690,933,4,"Comfortable trip, would ride again.",2016-05-09 18:06:00
1498,1625,496,231,5,Best Uber experience I've had.,2016-11-04 20:46:00
1499,423,404,150,5,Highly recommend this driver!,2016-02-03 11:15:00
1500,2300,15,389,3,Driver seemed distracted at times.,2017-10-25 19:56:00
1501,471,654,478,4,"Nice driver, took a slightly longer route.",2016-02-06 06:55:00
1502,1165,409,592,3,"Ride was okay, nothing special.",2016-07-08 12:50:00
1503,853,593,952,5,Perfect ride from start to finish.,2016-05-07 23:59:00
1504,1462,10,199,4,"Good ride overall, no complaints.",2016-09-25 15:37:00
1505,1381,402,632,4,Driver was friendly and mostly on time.,2016-08-13 20:52:00
1506,2517,545,463,4,"Good experience, car was clean.",2017-12-16 06:14:00
1507,2238,117,115,4,"Good experience, car was clean.",2017-08-19 00:59:00
1508,394,565,362,5,Very professional and courteous.,2016-01-12 13:49:00
1509,1384,829,433,5,Highly recommend this driver!,2016-08-14 15:05:00
1510,2356,93,405,4,"Nice driver, took a slightly longer route.",2017-11-25 14:44:00
1511,639,785,753,4,"Comfortable trip, would ride again.",2016-03-08 20:26:00
1512,1468,987,202,5,Very professional and courteous.,2016-09-25 23:59:00
1513,2671,932,519,5,Best Uber experience I've had.,2018-01-18 05:56:00
1514,317,853,107,5,Clean car and great driver!,2015-11-08 12:23:00
1515,1374,869,534,5,Best Uber experience I've had.,2016-08-11 23:29:00
1516,1860,751,46,4,"Good ride overall, no complaints.",2016-12-08 07:46:00
1517,2606,873,495,3,"Ride was okay, nothing special.",2018-01-07 10:20:00
1518,857,772,150,4,"Good ride overall, no complaints.",2016-05-07 20:20:00
1519,1649,991,60,5,"Comfortable car, great conversation.",2016-11-05 14:18:00
1520,1312,318,300,5,Driver was super friendly and on time.,2016-08-06 19:53:00
1521,1375,125,538,4,"Good ride overall, no complaints.",2016-08-12 22:44:00
1522,2189,816,350,4,"Solid ride, arrived safely.",2017-07-18 11:48:00
1523,2874,177,594,4,"Good ride overall, no complaints.",2018-03-16 23:52:00
1524,638,162,20,5,Perfect ride from start to finish.,2016-03-09 07:47:00
1525,2471,348,443,4,"Nice driver, took a slightly longer route.",2017-12-05 20:59:00
1526,1518,715,359,5,Driver was super friendly and on time.,2016-10-07 11:39:00
1527,2092,947,313,3,Driver seemed distracted at times.,2017-06-01 15:53:00
1528,2672,520,519,5,"Fantastic ride, very smooth!",2018-01-19 04:56:00
1529,2254,822,373,5,Very professional and courteous.,2017-08-21 09:10:00
1530,1090,174,685,4,"Solid ride, arrived safely.",2016-07-02 11:25:00
1531,437,457,927,4,"Comfortable trip, would ride again.",2016-02-04 01:06:00
1532,352,467,119,3,Got there fine but driver was quiet.,2016-01-02 19:43:00
1533,1247,906,196,4,"Good ride overall, no complaints.",2016-08-03 12:46:00
1534,1851,86,819,4,"Nice driver, took a slightly longer route.",2016-12-06 23:37:00
1535,2199,846,353,4,"Comfortable trip, would ride again.",2017-07-30 17:51:00
1536,2455,872,149,3,Decent ride but took longer than expected.,2017-12-01 09:42:00
1537,159,874,52,4,"Good ride overall, no complaints.",2015-09-11 10:29:00
1538,671,15,170,5,Very professional and courteous.,2016-03-12 16:51:00
1539,1610,836,601,5,Clean car and great driver!,2016-11-04 01:18:00
1540,2754,260,552,4,"Comfortable trip, would ride again.",2018-02-10 15:46:00
1541,2638,449,509,4,"Nice driver, took a slightly longer route.",2018-01-14 19:33:00
1542,535,484,514,3,"Ride was okay, nothing special.",2016-02-13 05:36:00
1543,2824,940,575,5,Highly recommend this driver!,2018-03-01 02:40:00
1544,2732,404,542,4,"Comfortable trip, would ride again.",2018-02-06 17:11:00
1545,2329,769,397,5,Clean car and great driver!,2017-11-16 14:15:00
1546,327,120,110,4,"Good ride overall, no complaints.",2015-11-28 16:42:00
1547,2116,311,323,4,"Good ride overall, no complaints.",2017-06-14 00:12:00
1548,1810,763,812,4,"Good experience, car was clean.",2016-12-01 19:53:00
1549,530,919,239,4,"Comfortable trip, would ride again.",2016-02-14 02:52:00
1550,1474,71,204,4,"Comfortable trip, would ride again.",2016-09-29 08:25:00
1551,1548,140,591,4,"Comfortable trip, would ride again.",2016-10-08 16:03:00
1552,2674,150,521,4,"Solid ride, arrived safely.",2018-01-19 21:59:00
1553,1850,964,925,4,"Good experience, car was clean.",2016-12-05 21:17:00
1554,688,913,131,4,"Solid ride, arrived safely.",2016-03-22 11:50:00
1555,1629,486,110,3,Driver seemed distracted at times.,2016-11-04 12:34:00
1556,1102,49,72,5,Highly recommend this driver!,2016-07-03 09:00:00
1557,1095,101,90,3,Decent ride but took longer than expected.,2016-07-02 07:57:00
1558,1268,518,219,5,Best Uber experience I've had.,2016-08-03 11:59:00
1559,1137,309,555,5,"Comfortable car, great conversation.",2016-07-05 21:05:00
1560,2562,186,479,4,Driver was friendly and mostly on time.,2017-12-22 16:23:00
1561,1260,863,804,5,Highly recommend this driver!,2016-08-01 21:47:00
1562,2939,397,619,5,Clean car and great driver!,2018-04-13 05:05:00
1563,2330,897,397,3,Decent ride but took longer than expected.,2017-11-16 16:15:00
1564,2148,436,337,4,"Solid ride, arrived safely.",2017-06-22 15:11:00
1565,198,726,66,4,"Nice driver, took a slightly longer route.",2015-09-17 05:47:00
1566,2853,481,585,5,Perfect ride from start to finish.,2018-03-07 07:44:00
1567,460,890,683,5,"Fantastic ride, very smooth!",2016-02-06 03:39:00
1568,1208,434,217,5,Clean car and great driver!,2016-07-12 06:08:00
1569,1778,341,242,4,"Good experience, car was clean.",2016-11-27 16:02:00
1570,2167,264,341,4,"Good experience, car was clean.",2017-07-04 17:09:00
1571,812,507,765,4,"Good ride overall, no complaints.",2016-05-04 20:28:00
1572,1865,328,991,4,Driver was friendly and mostly on time.,2016-12-09 06:50:00
1573,2205,741,355,5,Highly recommend this driver!,2017-08-04 14:59:00
1574,1354,268,989,5,Clean car and great driver!,2016-08-11 23:24:00
1575,1763,453,723,4,"Nice driver, took a slightly longer route.",2016-11-12 23:59:00
1576,1273,823,261,4,"Good ride overall, no complaints.",2016-08-02 13:55:00
1577,2368,856,408,5,"Fantastic ride, very smooth!",2017-11-25 18:19:00
1578,426,971,150,5,Best Uber experience I've had.,2016-02-02 21:15:00
1579,1968,906,272,5,Highly recommend this driver!,2016-12-29 13:56:00
1580,1725,345,813,5,"Comfortable car, great conversation.",2016-11-12 05:22:00
1581,977,662,636,4,"Good experience, car was clean.",2016-06-07 15:37:00
1582,1747,527,89,5,Best Uber experience I've had.,2016-11-12 20:25:00
1583,949,517,597,5,"Comfortable car, great conversation.",2016-06-04 10:42:00
1584,1140,483,582,4,"Good ride overall, no complaints.",2016-07-06 20:28:00
1585,487,876,106,5,"Comfortable car, great conversation.",2016-02-08 15:01:00
1586,895,37,153,4,"Solid ride, arrived safely.",2016-05-16 12:15:00
1587,1845,70,235,3,"Ride was okay, nothing special.",2016-12-06 17:34:00
1588,1004,575,767,5,Perfect ride from start to finish.,2016-06-08 12:04:00
1589,2271,931,379,4,Driver was friendly and mostly on time.,2017-09-04 20:11:00
1590,743,468,879,4,"Nice driver, took a slightly longer route.",2016-04-09 02:39:00
1591,2284,759,383,4,"Good experience, car was clean.",2017-09-23 17:06:00
1592,2196,75,352,4,"Comfortable trip, would ride again.",2017-07-29 15:12:00
1593,1513,16,273,4,"Comfortable trip, would ride again.",2016-10-05 20:52:00
1594,1371,802,534,4,"Nice driver, took a slightly longer route.",2016-08-13 19:29:00
1595,2761,294,554,3,Driver seemed distracted at times.,2018-02-12 21:04:00
1596,2737,510,543,5,"Comfortable car, great conversation.",2018-02-08 08:04:00
1597,91,233,31,3,Driver seemed distracted at times.,2015-06-15 20:37:00
1598,2071,110,307,4,"Solid ride, arrived safely.",2017-05-12 00:10:00
1599,1856,584,31,4,Driver was friendly and mostly on time.,2016-12-09 07:32:00
1600,1149,256,331,4,"Nice driver, took a slightly longer route.",2016-07-06 23:02:00
1601,1951,776,265,4,"Solid ride, arrived safely.",2016-12-19 20:04:00
1602,605,446,283,3,"Ride was okay, nothing special.",2016-03-06 08:08:00
1603,1087,367,174,4,"Solid ride, arrived safely.",2016-06-26 20:03:00
1604,927,45,993,4,"Solid ride, arrived safely.",2016-06-01 21:47:00
1605,2844,932,582,4,"Good ride overall, no complaints.",2018-03-07 19:31:00
1606,1150,530,331,3,Driver seemed distracted at times.,2016-07-06 09:02:00
1607,1144,658,788,4,"Good experience, car was clean.",2016-07-05 18:52:00
1608,2469,951,442,4,"Good ride overall, no complaints.",2017-12-03 14:29:00
1609,1643,533,93,3,"Average experience, car could be cleaner.",2016-11-05 04:08:00
1610,2433,547,428,3,Driver seemed distracted at times.,2017-11-28 12:06:00
1611,587,734,637,4,"Nice driver, took a slightly longer route.",2016-03-05 22:09:00
1612,1880,617,846,5,Very professional and courteous.,2016-12-11 05:34:00
1613,2080,676,310,3,Decent ride but took longer than expected.,2017-05-26 14:02:00
1614,2098,700,316,5,"Comfortable car, great conversation.",2017-06-05 12:38:00
1615,1519,399,359,4,Driver was friendly and mostly on time.,2016-10-07 16:39:00
1616,2359,382,406,4,"Good ride overall, no complaints.",2017-11-25 09:52:00
1617,1023,280,871,5,Highly recommend this driver!,2016-06-09 21:05:00
1618,2663,573,115,5,Clean car and great driver!,2018-01-17 13:58:00
1619,1194,84,175,3,Got there fine but driver was quiet.,2016-07-10 06:57:00
1620,149,88,49,4,"Good experience, car was clean.",2015-09-07 06:29:00
1621,2082,591,310,5,Best Uber experience I've had.,2017-05-27 08:02:00
1622,826,74,675,5,"Comfortable car, great conversation.",2016-05-05 23:27:00
1623,829,523,146,4,"Nice driver, took a slightly longer route.",2016-05-07 02:36:00
1624,1570,267,219,4,"Nice driver, took a slightly longer route.",2016-10-14 15:42:00
1625,498,743,246,5,Highly recommend this driver!,2016-02-09 17:08:00
1626,1223,273,176,3,Decent ride but took longer than expected.,2016-07-13 20:35:00
1627,618,20,19,5,Best Uber experience I've had.,2016-03-05 23:01:00
1628,632,744,37,5,Perfect ride from start to finish.,2016-03-08 10:20:00
1629,2068,297,306,5,Driver was super friendly and on time.,2017-04-28 05:36:00
1630,1694,383,902,5,Very professional and courteous.,2016-11-09 03:49:00
1631,730,317,135,3,Driver seemed distracted at times.,2016-04-05 06:13:00
1632,1628,999,110,5,Clean car and great driver!,2016-11-04 12:34:00
1633,1946,800,263,5,"Comfortable car, great conversation.",2016-12-17 12:33:00
1634,2913,323,608,3,"Ride was okay, nothing special.",2018-03-28 13:50:00
1635,972,897,465,4,"Nice driver, took a slightly longer route.",2016-06-08 09:24:00
1636,844,873,147,4,"Nice driver, took a slightly longer route.",2016-05-08 00:18:00
1637,2114,629,322,5,Driver was super friendly and on time.,2017-06-14 07:34:00
1638,11,973,4,4,"Solid ride, arrived safely.",2015-05-16 14:44:00
1639,1588,623,227,5,Highly recommend this driver!,2016-10-28 17:33:00
1640,2276,414,381,3,Driver seemed distracted at times.,2017-09-12 05:17:00
1641,2348,232,403,4,"Comfortable trip, would ride again.",2017-11-24 23:41:00
1642,1623,200,955,5,Driver was super friendly and on time.,2016-11-03 22:00:00
1643,2457,136,438,4,"Solid ride, arrived safely.",2017-11-30 15:56:00
1644,293,60,99,5,"Fantastic ride, very smooth!",2015-10-01 21:48:00
1645,980,498,636,5,"Comfortable car, great conversation.",2016-06-07 19:37:00
1646,2700,715,402,5,"Comfortable car, great conversation.",2018-01-27 15:44:00
1647,1059,14,115,4,"Nice driver, took a slightly longer route.",2016-06-14 08:57:00
1648,545,871,389,5,Highly recommend this driver!,2016-02-14 14:06:00
1649,553,981,127,4,"Comfortable trip, would ride again.",2016-03-02 11:56:00
1650,662,85,696,5,"Fantastic ride, very smooth!",2016-03-12 08:28:00
1651,356,300,120,5,Perfect ride from start to finish.,2016-01-04 21:20:00
1652,795,830,548,5,Perfect ride from start to finish.,2016-05-02 23:45:00
1653,720,708,666,4,"Nice driver, took a slightly longer route.",2016-04-03 15:36:00
1654,2714,84,534,3,"Ride was okay, nothing special.",2018-01-29 12:55:00
1655,784,207,142,5,Driver was super friendly and on time.,2016-05-01 07:37:00
