ride_id,driver_id,vehicle_id,origin_city_id,destination_city_id,departure_time,arrival_time,price_per_seat,suggested_price,status,created_at
985,519,37,280.0,228.0,2018-01-17 09:39:00,2018-01-17 09:56:00,6.15,6.15,COMPLETED,2018-01-17 09:56:00
986,521,2,118.0,228.0,2018-01-18 10:30:00,2018-01-18 10:59:00,2.76,2.76,COMPLETED,2018-01-18 10:59:00
987,522,72,228.0,118.0,2018-01-18 21:34:00,2018-01-18 21:59:00,2.8,2.8,COMPLETED,2018-01-18 21:59:00
988,138,9,118.0,469.0,2018-01-20 11:31:00,2018-01-20 11:52:00,2.98,2.98,COMPLETED,2018-01-20 11:52:00
989,523,61,281.0,118.0,2018-01-20 14:18:00,2018-01-20 14:46:00,2.79,2.79,COMPLETED,2018-01-20 14:46:00
990,524,5,228.0,118.0,2018-01-22 15:47:00,2018-01-22 16:11:00,3.08,3.08,COMPLETED,2018-01-22 16:11:00
991,525,2,118.0,228.0,2018-01-24 11:22:00,2018-01-24 11:39:00,2.67,2.67,COMPLETED,2018-01-24 11:39:00
992,526,1,228.0,118.0,2018-01-24 21:08:00,2018-01-24 21:39:00,3.03,3.03,COMPLETED,2018-01-24 21:39:00
993,527,56,118.0,228.0,2018-01-25 10:35:00,2018-01-25 10:57:00,2.92,2.92,COMPLETED,2018-01-25 10:57:00
994,528,5,228.0,118.0,2018-01-25 20:00:00,2018-01-25 20:22:00,3.58,3.58,COMPLETED,2018-01-25 20:22:00
995,529,10,118.0,260.0,2018-01-26 10:52:00,2018-01-26 11:05:00,2.17,2.17,COMPLETED,2018-01-26 11:05:00
996,402,8,260.0,228.0,2018-01-26 11:24:00,2018-01-26 11:44:00,3.38,3.38,COMPLETED,2018-01-26 11:44:00
997,530,20,282.0,228.0,2018-01-27 03:57:00,2018-01-27 04:14:00,3.5,3.5,COMPLETED,2018-01-27 04:14:00
998,531,1,228.0,118.0,2018-01-27 04:18:00,2018-01-27 04:35:00,2.76,2.76,COMPLETED,2018-01-27 04:35:00
999,532,5,118.0,470.0,2018-01-28 14:57:00,2018-01-28 15:18:00,2.7,2.7,COMPLETED,2018-01-28 15:18:00
1000,533,1,283.0,118.0,2018-01-28 16:59:00,2018-01-28 17:11:00,1.46,1.46,COMPLETED,2018-01-28 17:11:00
1001,534,1,118.0,228.0,2018-01-29 11:38:00,2018-01-29 11:55:00,2.59,2.59,COMPLETED,2018-01-29 11:55:00
1002,535,17,118.0,471.0,2018-01-30 08:41:00,2018-01-30 09:23:00,5.45,5.45,COMPLETED,2018-01-30 09:23:00
1003,115,9,284.0,228.0,2018-01-30 09:43:00,2018-01-30 10:08:00,4.01,4.01,COMPLETED,2018-01-30 10:08:00
1004,536,10,228.0,118.0,2018-01-30 21:21:00,2018-01-30 21:47:00,2.87,2.87,COMPLETED,2018-01-30 21:47:00
1005,537,106,118.0,228.0,2018-01-31 10:31:00,2018-01-31 10:54:00,2.77,2.77,COMPLETED,2018-01-31 10:54:00
1006,538,72,228.0,118.0,2018-01-31 20:45:00,2018-01-31 21:08:00,3.06,3.06,COMPLETED,2018-01-31 21:08:00
1007,539,5,285.0,228.0,2018-02-01 09:55:00,2018-02-01 10:18:00,3.53,3.53,COMPLETED,2018-02-01 10:18:00
1008,540,2,118.0,228.0,2018-02-02 09:55:00,2018-02-02 10:20:00,4.92,4.92,COMPLETED,2018-02-02 10:20:00
1009,541,10,228.0,118.0,2018-02-05 20:43:00,2018-02-05 21:08:00,3.3,3.3,COMPLETED,2018-02-05 21:08:00
1010,542,107,118.0,228.0,2018-02-06 10:38:00,2018-02-06 11:11:00,2.91,2.91,COMPLETED,2018-02-06 11:11:00
1011,543,41,118.0,228.0,2018-02-07 10:41:00,2018-02-07 11:04:00,3.33,3.33,COMPLETED,2018-02-07 11:04:00
1012,544,5,118.0,228.0,2018-02-08 10:09:00,2018-02-08 11:33:00,9.6,9.6,COMPLETED,2018-02-08 11:33:00
1013,545,11,228.0,472.0,2018-02-08 18:10:00,2018-02-08 19:11:00,8.2,8.2,COMPLETED,2018-02-08 19:11:00
1014,546,41,286.0,287.0,2018-02-08 20:46:00,2018-02-08 21:15:00,3.85,3.85,COMPLETED,2018-02-08 21:15:00
1015,547,61,287.0,473.0,2018-02-08 23:39:00,2018-02-09 00:16:00,7.09,11.34,COMPLETED,2018-02-09 00:16:00
1016,548,108,228.0,118.0,2018-02-09 00:22:00,2018-02-09 00:48:00,2.74,2.74,COMPLETED,2018-02-09 00:48:00
1017,549,2,118.0,228.0,2018-02-09 09:53:00,2018-02-09 10:34:00,3.49,3.49,COMPLETED,2018-02-09 10:34:00
1018,550,109,228.0,118.0,2018-02-09 20:43:00,2018-02-09 21:12:00,3.33,3.33,COMPLETED,2018-02-09 21:12:00
1019,551,11,288.0,289.0,2018-02-10 11:49:00,2018-02-10 12:05:00,2.23,2.23,COMPLETED,2018-02-10 12:05:00
1020,552,9,289.0,118.0,2018-02-10 13:17:00,2018-02-10 13:46:00,3.67,3.67,COMPLETED,2018-02-10 13:46:00
1021,553,5,118.0,18.0,2018-02-12 10:55:00,2018-02-12 11:33:00,12.04,12.04,COMPLETED,2018-02-12 11:33:00
1022,554,10,290.0,474.0,2018-02-12 14:58:00,2018-02-12 16:04:00,14.71,14.71,COMPLETED,2018-02-12 16:04:00
1023,555,27,291.0,475.0,2018-02-13 00:12:00,2018-02-13 01:26:00,20.59,28.83,COMPLETED,2018-02-13 01:26:00
1024,556,13,18.0,118.0,2018-02-13 07:55:00,2018-02-13 08:43:00,11.27,11.27,COMPLETED,2018-02-13 08:43:00
1025,557,2,118.0,228.0,2018-02-13 10:53:00,2018-02-13 11:25:00,4.6,4.6,COMPLETED,2018-02-13 11:25:00
1026,558,2,228.0,292.0,2018-02-13 21:13:00,2018-02-13 21:36:00,2.1,2.1,COMPLETED,2018-02-13 21:36:00
1027,559,11,292.0,293.0,2018-02-13 21:44:00,2018-02-13 22:11:00,2.48,2.48,COMPLETED,2018-02-13 22:11:00
1028,560,20,293.0,228.0,2018-02-13 22:20:00,2018-02-13 22:36:00,3.07,3.07,COMPLETED,2018-02-13 22:36:00
1029,115,47,228.0,118.0,2018-02-13 22:53:00,2018-02-13 23:11:00,2.79,2.79,COMPLETED,2018-02-13 23:11:00
1030,561,5,118.0,228.0,2018-02-14 04:11:00,2018-02-14 04:26:00,2.63,2.63,COMPLETED,2018-02-14 04:26:00
1031,562,28,228.0,118.0,2018-02-14 05:53:00,2018-02-14 06:09:00,2.79,2.79,COMPLETED,2018-02-14 06:09:00
1032,563,74,118.0,228.0,2018-02-14 11:23:00,2018-02-14 11:54:00,2.92,2.92,COMPLETED,2018-02-14 11:54:00
1033,564,81,118.0,228.0,2018-02-15 10:44:00,2018-02-15 11:06:00,3.06,3.06,COMPLETED,2018-02-15 11:06:00
1034,565,29,118.0,228.0,2018-02-16 11:01:00,2018-02-16 11:29:00,2.79,2.79,COMPLETED,2018-02-16 11:29:00
1035,566,2,228.0,118.0,2018-02-16 21:03:00,2018-02-16 21:36:00,3.03,3.03,COMPLETED,2018-02-16 21:36:00
1036,567,56,118.0,292.0,2018-02-19 09:41:00,2018-02-19 10:15:00,3.88,3.88,COMPLETED,2018-02-19 10:15:00
1037,115,72,292.0,228.0,2018-02-19 11:39:00,2018-02-19 11:56:00,1.97,1.97,COMPLETED,2018-02-19 11:56:00
1038,568,54,228.0,118.0,2018-02-19 21:14:00,2018-02-19 21:36:00,2.89,2.89,COMPLETED,2018-02-19 21:36:00
1039,569,110,118.0,228.0,2018-02-20 12:23:00,2018-02-20 12:47:00,2.63,2.63,COMPLETED,2018-02-20 12:47:00
1040,570,72,118.0,228.0,2018-02-22 10:11:00,2018-02-22 10:36:00,3.93,3.93,COMPLETED,2018-02-22 10:36:00
1041,127,5,294.0,228.0,2018-02-23 15:40:00,2018-02-23 15:53:00,3.51,3.51,COMPLETED,2018-02-23 15:53:00
1042,571,72,228.0,118.0,2018-02-23 22:19:00,2018-02-23 22:40:00,3.94,3.94,COMPLETED,2018-02-23 22:40:00
1043,572,9,118.0,228.0,2018-02-26 10:29:00,2018-02-26 10:53:00,2.68,2.68,COMPLETED,2018-02-26 10:53:00
1044,573,61,228.0,118.0,2018-02-26 20:25:00,2018-02-26 20:45:00,2.65,2.65,COMPLETED,2018-02-26 20:45:00
1045,574,72,118.0,228.0,2018-02-27 10:08:00,2018-02-27 10:30:00,2.51,2.51,COMPLETED,2018-02-27 10:30:00
1046,575,81,288.0,228.0,2018-02-28 12:02:00,2018-02-28 12:40:00,3.41,3.41,COMPLETED,2018-02-28 12:40:00
1047,576,88,228.0,118.0,2018-02-28 20:25:00,2018-02-28 20:50:00,2.93,2.93,COMPLETED,2018-02-28 20:50:00
1048,577,2,118.0,292.0,2018-03-01 11:58:00,2018-03-01 12:18:00,2.47,2.47,COMPLETED,2018-03-01 12:18:00
1049,578,2,292.0,118.0,2018-03-01 19:09:00,2018-03-01 19:47:00,4.28,4.28,COMPLETED,2018-03-01 19:47:00
1050,579,5,295.0,228.0,2018-03-02 10:58:00,2018-03-02 11:35:00,4.94,4.94,COMPLETED,2018-03-02 11:35:00
1051,580,111,228.0,118.0,2018-03-02 21:26:00,2018-03-02 21:49:00,2.92,2.92,COMPLETED,2018-03-02 21:49:00
1052,581,11,118.0,228.0,2018-03-05 11:02:00,2018-03-05 11:26:00,2.62,2.62,COMPLETED,2018-03-05 11:26:00
1053,582,62,228.0,292.0,2018-03-05 20:13:00,2018-03-05 20:31:00,2.16,2.16,COMPLETED,2018-03-05 20:31:00
1054,583,21,118.0,260.0,2018-03-06 09:21:00,2018-03-06 09:47:00,2.51,2.51,COMPLETED,2018-03-06 09:47:00
1055,584,112,260.0,228.0,2018-03-06 10:54:00,2018-03-06 11:32:00,3.18,3.18,COMPLETED,2018-03-06 11:32:00
1056,585,10,228.0,118.0,2018-03-06 21:24:00,2018-03-06 21:44:00,2.74,2.74,COMPLETED,2018-03-06 21:44:00
1057,586,9,118.0,292.0,2018-03-07 10:20:00,2018-03-07 10:42:00,2.78,2.78,COMPLETED,2018-03-07 10:42:00
1058,587,43,118.0,297.0,2018-03-08 04:11:00,2018-03-08 04:39:00,2.98,2.98,COMPLETED,2018-03-08 04:39:00
1059,588,9,296.0,118.0,2018-03-11 19:38:00,2018-03-11 19:59:00,4.96,4.96,COMPLETED,2018-03-11 19:59:00
1060,589,5,297.0,118.0,2018-03-11 19:52:00,2018-03-11 20:14:00,3.79,3.79,COMPLETED,2018-03-11 20:14:00
1061,590,5,18.0,118.0,2018-03-12 15:43:00,2018-03-12 16:19:00,11.46,11.46,COMPLETED,2018-03-12 16:19:00
1062,591,5,298.0,118.0,2018-03-12 22:38:00,2018-03-12 23:07:00,6.33,6.33,COMPLETED,2018-03-12 23:07:00
1063,592,11,118.0,292.0,2018-03-13 10:43:00,2018-03-13 11:01:00,2.34,2.34,COMPLETED,2018-03-13 11:01:00
1064,593,70,292.0,118.0,2018-03-13 17:17:00,2018-03-13 17:42:00,3.62,3.62,COMPLETED,2018-03-13 17:42:00
1065,594,113,118.0,263.0,2018-03-16 09:20:00,2018-03-16 09:52:00,7.84,7.84,COMPLETED,2018-03-16 09:52:00
1066,595,10,263.0,260.0,2018-03-16 10:12:00,2018-03-16 10:45:00,4.47,4.47,COMPLETED,2018-03-16 10:45:00
1067,596,114,260.0,300.0,2018-03-16 12:04:00,2018-03-16 12:43:00,3.75,3.75,COMPLETED,2018-03-16 12:43:00
1068,597,115,299.0,300.0,2018-03-16 14:20:00,2018-03-16 16:04:00,11.03,11.03,COMPLETED,2018-03-16 16:04:00
1069,598,41,300.0,299.0,2018-03-16 18:43:00,2018-03-16 19:46:00,13.03,13.03,COMPLETED,2018-03-16 19:46:00
1070,599,40,301.0,118.0,2018-03-16 21:14:00,2018-03-16 21:50:00,4.26,4.26,COMPLETED,2018-03-16 21:50:00
1071,600,116,118.0,476.0,2018-03-17 14:21:00,2018-03-17 14:59:00,3.41,3.41,COMPLETED,2018-03-17 14:59:00
1072,601,2,118.0,292.0,2018-03-19 09:43:00,2018-03-19 10:08:00,3.18,3.18,COMPLETED,2018-03-19 10:08:00
1073,602,5,118.0,292.0,2018-03-19 13:12:00,2018-03-19 13:36:00,2.33,2.33,COMPLETED,2018-03-19 13:36:00
1074,603,117,292.0,118.0,2018-03-19 20:40:00,2018-03-19 21:16:00,4.41,4.41,COMPLETED,2018-03-19 21:16:00
1075,604,9,118.0,292.0,2018-03-20 19:19:00,2018-03-20 19:38:00,2.57,2.57,COMPLETED,2018-03-20 19:38:00
1076,605,5,118.0,215.0,2018-03-21 15:41:00,2018-03-21 16:08:00,2.9,2.9,COMPLETED,2018-03-21 16:08:00
1077,606,104,215.0,118.0,2018-03-21 17:11:00,2018-03-21 17:45:00,3.23,3.23,COMPLETED,2018-03-21 17:47:00
1078,607,93,118.0,296.0,2018-03-26 05:23:00,2018-03-26 05:46:00,3.25,3.25,COMPLETED,2018-03-26 05:46:00
1079,608,14,296.0,118.0,2018-03-26 23:25:00,2018-03-26 23:50:00,3.79,3.79,COMPLETED,2018-03-26 23:50:00
1080,609,5,118.0,302.0,2018-03-30 12:40:00,2018-03-30 13:13:00,3.86,3.86,COMPLETED,2018-03-30 13:13:00
1081,610,61,302.0,118.0,2018-03-30 15:07:00,2018-03-30 15:43:00,5.33,5.33,COMPLETED,2018-03-30 15:43:00
1082,611,11,303.0,118.0,2018-04-02 17:02:00,2018-04-02 17:43:00,3.43,3.43,COMPLETED,2018-04-02 17:43:00
1083,612,2,118.0,477.0,2018-04-04 09:15:00,2018-04-04 09:37:00,2.97,2.97,COMPLETED,2018-04-04 09:37:00
1084,613,2,266.0,292.0,2018-04-04 11:17:00,2018-04-04 11:40:00,2.52,2.52,COMPLETED,2018-04-04 11:40:00
1085,614,9,301.0,118.0,2018-04-04 19:05:00,2018-04-04 19:54:00,5.44,5.44,COMPLETED,2018-04-04 19:54:00
1086,615,56,118.0,304.0,2018-04-05 11:11:00,2018-04-05 11:36:00,3.85,3.85,COMPLETED,2018-04-05 11:36:00
1087,616,72,304.0,118.0,2018-04-05 16:43:00,2018-04-05 17:10:00,4.49,4.49,COMPLETED,2018-04-05 17:10:00
1088,617,1,118.0,18.0,2018-04-09 11:34:00,2018-04-09 12:20:00,10.2,10.2,COMPLETED,2018-04-09 12:20:00
1089,618,118,118.0,305.0,2018-04-12 12:54:00,2018-04-12 13:26:00,3.75,3.75,COMPLETED,2018-04-12 13:26:00
1090,619,119,305.0,292.0,2018-04-12 17:28:00,2018-04-12 18:05:00,4.37,4.37,COMPLETED,2018-04-12 18:05:00
1091,620,75,306.0,118.0,2018-04-13 17:36:00,2018-04-13 18:13:00,3.56,3.56,COMPLETED,2018-04-13 18:13:00
1092,621,7,307.0,308.0,2018-04-19 10:33:00,2018-04-19 10:54:00,3.51,3.51,COMPLETED,2018-04-19 10:54:00
1093,622,2,308.0,118.0,2018-04-19 11:19:00,2018-04-19 11:55:00,4.55,4.55,COMPLETED,2018-04-19 11:55:00
1094,623,120,309.0,292.0,2018-04-23 10:44:00,2018-04-23 10:59:00,2.8,2.8,COMPLETED,2018-04-23 10:59:00
1095,624,2,292.0,478.0,2018-04-23 11:59:00,2018-04-23 12:11:00,2.6,2.6,COMPLETED,2018-04-23 12:11:00
1096,625,121,118.0,479.0,2018-04-24 14:21:00,2018-04-24 14:58:00,3.92,3.92,COMPLETED,2018-04-24 14:58:00
1097,626,93,118.0,215.0,2018-04-26 15:22:00,2018-04-26 15:57:00,2.78,2.78,COMPLETED,2018-04-26 15:57:00
1098,627,61,215.0,118.0,2018-04-26 16:37:00,2018-04-26 17:00:00,3.33,3.33,COMPLETED,2018-04-26 17:00:00
1099,628,40,118.0,296.0,2018-04-27 14:15:00,2018-04-27 15:05:00,3.41,3.41,COMPLETED,2018-04-27 15:05:00
